start_id|end_id|workFrom
15393162790777|1301|2012
15393162790777|1302|2011
19791209307001|758|2009
19791209307001|886|2009
8796093022537|1296|2000
37383395344753|914|2005
37383395344753|906|2004
37383395344753|909|2008
17592186047713|577|2004
17592186047713|802|2004
17592186047713|806|2005
17592186047713|782|2006
17592186047713|798|2005
32985348839569|1043|2007
19791209305233|65|2005
19791209305233|36|2006
19791209305233|57|2005
19791209305233|75|2005
19791209305233|59|2006
19791209302513|244|2009
37383395350729|930|2001
37383395350729|916|2002
37383395350729|918|2002
37383395350729|935|2002
37383395350729|905|2001
19791209301569|1363|2006
19791209301569|1351|2006
19791209301569|1383|2005
19791209301569|1387|2006
21990232563233|107|2010
21990232563233|109|2011
35184372095881|1328|2004
35184372095881|1337|2005
35184372095881|1338|2005
35184372095881|1340|2004
8796093028769|582|2006
8796093028769|570|2006
8796093028769|571|2006
4398046517977|826|2005
4398046517977|827|2005
32985348835769|112|2007
32985348835769|115|2009
32985348835769|116|2008
32985348835769|118|2008
32985348835769|121|2008
19791209302001|1118|2003
35184372091249|171|2007
8796093028505|787|2011
8796093028505|788|2012
8796093028505|795|2011
8796093028505|779|2011
8796093028505|797|2010
26388279073801|1568|2006
26388279073801|512|2006
35184372092761|1558|2000
35184372092761|1559|2001
35184372092761|1561|2001
13194139540633|515|2002
13194139540633|501|2008
13194139540633|508|2001
30786325583881|1130|2003
4398046512441|175|2009
21990232557865|962|2010
10995116284641|677|2013
10995116284641|681|2011
10995116284641|667|2011
10995116284641|669|2013
4398046513177|576|2008
4398046513177|565|2008
4398046513177|573|2008
15393162790489|7|2005
15393162790489|10|2006
15393162790489|11|2004
21990232560689|70|2004
37383395349185|800|2005
37383395349185|788|2006
37383395349185|792|2005
28587302329961|1520|2008
28587302329961|1498|2008
28587302329961|1455|2009
32985348833849|940|2010
32985348833849|941|2009
32985348833849|943|2006
6597069773369|112|2002
6597069773369|113|2002
6597069773369|115|2001
6597069773369|116|2001
26388279071913|944|2003
26388279071913|939|2002
4398046511425|304|2008
4398046511425|921|2006
4398046511425|923|2007
4398046511425|927|2008
17592186050697|550|2009
35184372094633|889|2001
21990232559865|1001|2002
19791209301217|1568|2008
19791209301217|1567|2008
21990232561385|918|2010
21990232561385|936|2008
4398046516401|554|2008
4398046516401|538|2009
4398046516401|542|2009
8796093028345|1017|2008
8796093028345|1020|2007
4398046518265|1298|2003
4398046518265|1300|2004
15393162792241|307|2005
15393162792241|299|2009
15393162792241|302|2007
15393162792241|303|2008
17592186048505|824|2000
13194139537201|964|2006
13194139537201|776|2005
13194139537201|959|2007
37383395351297|714|2004
37383395351297|874|2004
37383395351297|699|2003
37383395351297|251|2003
15393162790513|1250|2003
15393162790513|1238|2002
15393162790513|1258|2002
15393162790513|1242|2003
15393162790513|1259|2002
8796093022993|824|2011
8796093022993|826|2012
19791209301385|8|2011
19791209301385|9|2012
32985348839025|912|2001
32985348839025|915|2000
32985348839025|924|2001
28587302328673|296|2011
28587302328673|297|2005
28587302328673|298|2007
21990232561505|933|2003
37383395345009|834|2003
37383395345009|828|2004
35184372094705|277|2001
37383395347657|832|2006
37383395347657|835|2007
37383395347657|829|2008
37383395349745|346|2006
37383395349745|892|2007
37383395349745|893|2006
37383395349745|894|2007
37383395350609|1013|2008
37383395350609|1016|2012
37383395350609|1017|2004
6597069773889|824|2008
6597069773889|826|2007
6597069773889|827|2012
13194139539009|938|2001
13194139539009|924|2002
13194139539009|910|2002
2199023258129|924|2001
17592186051489|571|2003
13194139533721|553|2011
21990232562073|912|2006
21990232562073|913|2005
21990232562073|930|2006
21990232562073|905|2005
37383395351833|548|2010
37383395351833|551|2010
24189255815529|809|2008
24189255815529|810|2008
24189255815529|813|2009
26388279069185|832|2004
26388279069185|834|2003
26388279069185|837|2005
26388279069185|829|2005
10995116283905|545|2008
30786325578753|1361|2010
30786325578753|1377|2008
30786325578753|1370|2009
6597069774337|892|2006
4398046515361|767|2008
2199023259649|1318|2008
2199023259649|1307|2010
2199023259649|1310|2010
32985348839313|113|1999
32985348839313|117|2008
28587302327185|834|2009
28587302327185|835|2010
28587302327185|831|2009
15393162792473|208|2008
15393162792473|206|2010
7129|552|2004
7129|733|2004
7129|542|2004
4609|1333|2008
4609|203|2008
8796093025409|1571|2007
8796093025409|307|2012
8796093025409|1086|2007
8796093025409|1023|2012
21990232559745|959|2010
37383395345833|549|2005
37383395345833|550|2007
37383395345833|552|2006
15393162790873|751|2004
17592186051633|264|2011
19791209305545|548|1998
19791209305545|551|2007
19791209305545|554|2008
19791209305545|541|2009
28587302329801|915|1999
28587302329801|933|1999
28587302329801|925|1999
28587302329801|927|1998
30786325581481|1567|2007
5473|1035|2003
35184372092305|49|2007
35184372092305|37|2005
35184372092305|46|2011
21990232562505|758|2009
10995116282305|821|1999
13194139535969|544|2007
4398046513993|905|2002
10995116279585|548|2004
10995116279585|538|2005
26388279072033|544|2002
26388279072033|549|2002
26388279072033|554|2002
26388279072033|540|2002
10995116281785|968|1999
10995116281785|956|2000
4398046514361|976|2009
4398046514361|971|2009
2233|568|2010
2233|911|2009
21990232559481|499|2008
21990232559481|505|2007
21990232559481|490|2008
21990232559481|507|2008
32985348834681|106|2011
32985348834681|107|2011
32985348834681|109|2007
10995116282233|553|2010
10995116282233|540|2011
15393162794361|544|2008
15393162794361|549|2006
15393162794361|554|2010
15393162794361|541|2011
15393162794361|543|2012
6597069770785|309|2002
6597069770785|327|2002
6597069770785|312|2002
6597069770785|331|2002
17592186047353|538|2007
10995116284497|307|2003
10995116284497|299|2010
10995116284497|301|1999
10995116284497|303|2010
28587302322553|1316|2005
4398046517857|1154|2007
4398046517857|1148|2012
4398046517857|1150|2008
4398046517857|1167|2011
13194139538017|6|2010
6597069774505|400|2002
6597069774505|673|2003
6597069774505|676|2003
35184372094417|937|2004
35184372094417|907|2000
35184372094417|846|2007
2199023259721|400|2007
2199023259721|399|2007
17592186045001|930|2008
17592186045001|919|2007
17592186045001|920|2007
17592186045001|938|2007
17592186045001|908|2006
35184372096169|1296|2005
35184372096169|1299|2005
35184372096169|1300|2005
19791209307841|965|2005
19791209307841|967|2005
15393162794569|209|2006
15393162794569|207|2005
2199023256793|929|2002
2199023256793|913|2001
17592186046201|565|2001
17592186046201|587|2010
21990232561786|914|2002
21990232561786|915|2003
21990232561786|920|2003
21990232561786|924|2002
21990232561786|927|2003
37383395345762|550|2008
37383395345762|551|2008
37383395345762|553|2008
37383395345762|1276|2009
21990232557578|1441|2007
21990232557578|1514|2003
21990232557578|1466|2011
21990232557578|1467|2005
7178|1320|2000
7178|1321|2001
7178|1324|2000
7178|1325|2001
37383395350562|140|2006
30786325578970|1267|2006
30786325578970|1244|2008
30786325578970|1261|2006
32985348835034|911|2012
4398046515698|1001|2008
4398046515698|1002|2008
26388279072034|929|2012
26388279072034|924|2004
26388279072034|926|2008
26388279072034|911|2006
986|1558|2004
170|162|2007
170|146|2008
170|164|2011
170|170|2006
170|139|2012
17592186050218|545|2005
17592186050218|550|2004
17592186050218|552|2003
10995116282514|801|2007
10995116282514|789|2007
10995116282514|807|2008
10995116282514|791|2006
10995116282514|808|2007
19791209302674|1560|2003
19791209302674|636|2005
35184372095858|80|2005
35184372095858|882|2005
35184372095858|871|2006
35184372095858|873|2006
13194139536554|1302|2003
4398046518538|545|2005
4398046518538|818|2006
4398046518538|538|2006
28587302326570|535|2007
32985348835082|928|2008
32985348835082|931|2008
32985348835082|906|2007
32985348835082|926|2008
30786325584266|347|2001
30786325584266|348|2002
30786325584266|365|2001
30786325582666|550|2009
35184372092042|825|2012
35184372092042|826|2010
8796093029418|1322|2009
8796093029418|1323|2009
8796093029418|1325|2009
26388279069930|679|2003
17592186046538|546|2011
17592186046538|547|2009
17592186046538|551|2011
10995116281786|1104|2009
10995116281786|1074|2009
10995116281786|1068|2007
10995116281786|1310|2009
10995116281786|1023|2007
6597069767610|430|2006
6597069767610|431|2007
2199023262354|672|2002
13194139535802|544|2004
13194139535802|546|2003
21990232557226|174|2005
8796093029034|360|2005
8796093029034|363|2006
8796093029034|365|2005
8796093029034|351|2005
37383395344802|551|2003
37383395344802|553|2003
6597069770642|545|2006
6597069770642|425|2011
6597069770642|895|2008
4398046511738|288|2008
4398046511738|289|2009
4398046511738|838|2008
4398046511738|281|2008
4398046511738|333|2008
32985348838554|539|2008
32985348838554|542|2009
32985348838554|543|2010
5018|1560|2002
37383395345570|325|2010
37383395345570|326|2010
37383395345570|328|2010
37383395345570|316|2010
2199023262794|546|2008
2199023262794|549|2009
2199023262794|550|2009
2199023262794|554|2009
2199023262794|543|2009
21990232558154|932|2007
21990232558154|920|2009
21990232558154|937|2009
21990232558154|927|2007
19791209307298|657|2011
19791209307298|642|2011
24189255816122|929|2005
24189255816122|933|2005
24189255816122|908|2005
24189255816122|910|2004
26388279072418|914|2009
26388279072418|906|2008
26388279072418|907|2009
26388279072418|924|2008
26388279072418|925|2009
15393162794482|1237|2007
15393162794482|1253|2007
15393162794482|1240|2007
15393162794482|1242|2007
30786325582866|1319|2008
30786325582866|1304|2008
30786325582866|1305|2008
6597069773490|944|2011
4398046517146|682|2000
4398046517146|669|2001
4398046515914|300|2007
4398046515914|301|2005
2199023258690|1|2007
2199023258690|6|2008
21990232559866|66|2004
21990232559866|60|2004
24189255818842|545|2000
24189255818842|548|2001
24189255818842|552|2001
24189255818842|553|2000
24189255818842|538|2001
32985348835010|771|2000
32985348835010|1255|2001
32985348835010|1247|2001
24189255814330|1329|2004
24189255814330|954|2004
24189255814330|959|2003
17592186048706|548|2010
17592186048706|550|2011
17592186048706|540|2010
26388279074522|913|2003
26388279074522|932|1999
26388279074522|935|2008
26388279074522|923|1999
26388279074522|927|2001
30786325578994|545|2008
30786325578994|546|2009
30786325578994|551|2009
30786325578994|539|2008
842|538|2003
842|554|2003
842|542|2008
26388279071242|907|2007
26388279071242|926|2007
10995116282538|910|2005
24189255816098|542|2005
15393162792882|145|2011
4994|1488|2005
4994|1507|2008
4994|1476|2006
35184372091922|443|2004
26388279069570|550|2000
26388279069570|554|2001
26388279069570|541|2000
15393162791650|80|2007
15393162791650|1220|2008
19791209302394|977|2005
19791209302394|978|2006
19791209302394|979|2005
4398046516642|786|2003
4398046516642|789|2004
28587302325154|1480|2008
15393162793226|915|2007
15393162793226|933|2009
15393162793226|938|2008
15393162793226|908|2008
30786325585618|809|2004
28587302330034|546|2000
28587302330034|551|1999
13194139535586|433|2007
13194139535586|423|2010
13194139535586|439|2006
13194139535586|424|2012
13194139535586|415|2005
24189255812578|962|2008
24189255812578|950|2009
24189255812578|983|2008
24189255812578|951|2008
24189255812578|957|2008
21990232560978|1042|2004
21990232560978|1078|2004
21990232560978|1052|2004
32985348839194|932|2005
32985348839194|923|2005
19791209300354|528|2007
19791209300354|526|2008
13194139537082|967|2010
19791209304514|832|2012
19791209304514|833|2012
19791209304514|836|2011
19791209304514|842|2011
30786325584098|1001|2001
30786325584098|1002|2000
28587302326018|546|2006
28587302326018|551|2007
28587302326018|554|2006
28587302326018|542|2007
2199023261442|1558|2005
2199023261442|1560|2005
15393162796082|1568|2008
37383395344394|453|2009
37383395344394|489|2010
13194139540850|1558|2006
13194139540850|1559|2006
13194139540850|1561|2007
2090|961|2002
2090|949|2003
2090|968|2002
2090|953|2001
2090|954|2001
28587302326330|552|2007
28587302326330|538|2007
28587302326330|539|2008
10995116284426|933|2004
21990232563282|864|2008
21990232563282|865|2008
6597069769482|452|2009
4398046516570|33|2008
4398046516570|22|2010
4398046516570|29|2008
4398046516570|14|2009
15393162795850|711|2005
15393162795850|713|2009
32985348835858|932|2006
32985348835858|920|2007
15393162795538|668|2007
2199023260506|896|2009
2199023260506|547|2004
2199023260506|551|2007
2199023260506|554|2004
2199023260506|542|2005
37383395346234|128|2006
37383395346234|1445|2006
37383395346234|1494|2005
37383395346234|1498|2005
37383395346234|1452|2006
35184372093218|675|2007
10995116278626|936|2006
10995116278626|910|2007
13194139540826|547|2007
13194139540826|552|2007
21990232557986|98|2012
21990232557986|89|2011
10995116283810|925|2003
30786325585018|864|2000
30786325585018|865|2000
30786325585018|95|2001
37383395347826|981|2002
37383395347826|969|2003
37383395347826|971|2002
32985348837962|896|2007
32985348837962|890|2007
32985348837962|732|2008
32985348837962|895|2009
28587302328954|1574|2012
2199023257706|917|2008
2199023257706|924|2008
2199023257706|767|2007
8796093022946|1559|2003
8796093022946|1560|2002
19791209305186|297|2003
19791209305186|298|2010
17592186047186|914|2012
4398046514602|547|2003
4398046514602|980|2003
4398046514602|552|2000
4398046514602|538|2006
15393162794194|962|2009
4398046515362|647|2002
4398046515362|617|2003
4398046515362|621|2003
4398046515362|1518|2002
15393162796466|1177|2012
15393162796466|1178|2004
15393162796466|1180|2008
35184372092066|676|2003
35184372092066|664|2003
37383395350074|665|2002
37383395350074|666|2002
32985348838250|725|2002
32985348838250|717|2001
32985348838250|719|2001
6866|1001|2012
26388279073562|1379|2003
26388279073562|1353|2004
26388279073562|1385|2003
13194139537178|547|2008
13194139537178|550|2008
13194139537178|541|2008
21990232556842|664|2009
10995116285626|552|2001
10995116285626|554|2002
10995116285626|541|2001
21990232559962|681|2006
21990232559962|669|2007
32985348836026|550|2004
32985348836026|552|2003
32985348836026|542|2003
2199023259722|1432|2004
2199023259722|408|2004
2199023259722|1405|2005
6597069773962|951|2004
6597069773962|953|2005
6597069773962|955|2003
8796093028058|325|2007
8796093028058|327|2008
8796093028058|328|2007
8796093028058|317|2007
8796093028058|1135|2007
8796093027794|577|2000
8796093027794|584|2002
8796093027794|570|2002
8796093027794|111|2002
15393162794410|887|2008
15393162794410|890|2008
15393162794410|891|2009
15393162794410|894|2009
15393162794410|895|2008
13194139536986|896|2009
13194139536986|897|2009
13194139536986|888|2010
13194139536986|890|2009
17592186045194|308|2006
17592186045194|325|2005
17592186045194|328|2005
37383395350682|539|1999
15393162789266|547|2006
15393162789266|551|2007
6597069774226|548|2010
6597069774226|550|2012
6597069774226|538|2010
6597069774226|539|2010
6597069774226|540|2012
8796093029130|928|2009
8796093029130|936|2010
8796093029130|927|2009
6597069767114|185|2008
6597069767114|143|2007
4398046512778|1250|2005
4398046512778|1235|2006
4398046512778|1240|2005
4398046512778|1242|2006
4398046512778|1260|2005
37383395350586|1552|2007
37383395350586|1556|2008
37383395350586|1547|2008
10995116280778|1361|2002
10995116280778|1382|2003
10995116280778|1384|2003
10995116280778|1388|2003
21990232561098|1557|2007
